"id","readable_id","title","draft_type","total_picks","total_drafters","total_hosts","episode_number","draft_status","created_at_utc","updated_at_utc","is_patreon_only","episode_type"
ee1a1cad-a622-496e-bc31-26ef2b18da5e,359,Police Story mini-Super Draft,4,5,2,0,"17",3,2025-03-20 11:55:43.271 -0400,,true,1
ee9788e6-dac3-466f-9a31-17351002e02d,360,Juliette Binoche mini-Mega,1,13,3,0,"261",3,2025-03-20 11:55:42.795 -0400,,false,0
ef763cbb-257b-44c9-89f6-4f424eb3b8ec,361,Queer Studio Movies,0,7,2,2,"236",3,2025-03-20 11:55:42.627 -0400,,false,0
efa2a40c-f3ed-4d0b-8cc6-5d1fc84db6cf,362,Philip Seymour Hoffman,0,7,2,2,"52",3,2025-03-20 11:55:41.763 -0400,,false,0
f03d7446-c050-4fcb-a606-d2c6bcb7ab48,363,Highlander mini-Super Draft,4,5,2,0,"49",3,2025-03-20 11:55:43.552 -0400,,true,1
f1323038-4556-4d5f-bc38-d0b9a49f6cbd,364,Florida Crime,0,7,2,2,"97",3,2025-03-20 11:55:41.924 -0400,,false,0
f2294a5e-4cde-4e6e-b776-2b366136eaba,365,Betty White,0,7,2,0,"5",3,2025-03-20 11:55:43.654 -0400,,true,2
f28e2548-2722-471c-8f2d-5ffadb205626,366,Christmas Horror,0,7,2,2,"214",3,2025-03-20 11:55:42.507 -0400,,false,0
f334ea7b-ad8b-4648-9b5f-b396603df728,367,Directors' Final Films,0,7,2,3,"198",3,2025-03-20 11:55:42.418 -0400,,false,0
f34894a7-fec6-47fb-86a4-f5cae6820617,368,Philip Baker Hall,0,7,2,0,"6",3,2025-03-20 11:55:43.664 -0400,,true,2
f4827bda-f43e-4fd2-a1ce-8418f9566043,369,Found Footage,0,7,2,2,"50",3,2025-03-20 11:55:41.757 -0400,,false,0
f4827e62-c5ac-4ed1-9acf-ca49848de4f6,370,Westerns: Part I Mini-Mega,1,13,3,2,"81",3,2025-03-20 11:55:41.869 -0400,,false,0
f4f3c1d4-3d5c-4bfa-9142-9503969c32c3,371,Ocean's mini-Super Draft,4,5,2,0,"22",3,2025-03-20 11:55:43.311 -0400,,true,1
f5975395-f5a5-46a6-b9d6-f9a047fea646,372,Bob Dylan,0,7,2,1,"144",3,2025-03-20 11:55:42.139 -0400,,false,0
f671c4ef-a196-4759-8b1c-f4dffbe7e452,373,Hotels & Motels,0,7,2,2,"187",3,2025-03-20 11:55:42.363 -0400,,false,0
f6e0d2f0-6ed8-4d30-858f-fe982d27666a,374,Clu Gulager,0,7,2,0,"7",3,2025-03-20 11:55:43.673 -0400,,true,2
f7635f2f-8fd0-46df-832a-98b8ffb26533,375,"1939 mini-Mega",1,13,3,2,"286",3,2025-03-20 11:55:42.961 -0400,,false,0
f81221d7-eb46-4c94-b37c-1688c9019c53,376,Sam Peckinpah,0,7,2,2,"199",3,2025-03-20 11:55:42.423 -0400,,false,0
f85c4cab-505e-4be1-a2bb-ab66d2e543b1,377,"2021 Mega Draft",2,20,4,2,"177",3,2025-03-20 11:55:42.321 -0400,,false,0
fb07eeb1-dcb0-4c95-bc84-0211c42503aa,378,"1977 Horror",0,7,2,2,"298",3,2025-03-20 11:55:43.050 -0400,,false,0
fc14e7fd-5a95-4946-bfd4-965bc8793668,379,Country Music,0,7,2,2,"245",3,2025-03-20 11:55:42.678 -0400,,false,0
fc4ced14-c393-4a85-bfa4-73dcba0eacda,380,Bong Joon-ho Super Draft,0,7,2,2,"231",3,2025-03-20 11:55:42.605 -0400,,false,0
fca048e5-3964-4a3c-a26a-b0e739675418,381,The Predator mini-Super Draft,4,5,2,0,"47",3,2025-03-20 11:55:43.536 -0400,,true,1
fe88b628-487a-40ce-b564-c8c4b522b704,382,Merchant / Ivory,0,7,2,2,"235",3,2025-03-20 11:55:42.621 -0400,,false,0
fedadf16-a87b-47d4-ad1c-0b64df8783a9,383,Erotic Horror,0,7,2,2,"299",3,2025-03-20 11:55:43.057 -0400,,false,0
ff4b431b-2e00-42ff-864d-0b03692c2d35,384,Dark Christmas,0,7,2,2,"10",3,2025-03-20 11:55:41.655 -0400,,false,0
